tract2010,AGENCY,APPLIANCE,ATF,Abandoned Vehicle,Adopt-A-Basket,Advocate - Levy,Advocate - Lien,Advocate-Business Tax,Advocate-Commercial Exemptions,Advocate-Foreclosure,Advocate-Personal Exemptions,Air Quality,Animal Abuse,Animal Facility - No Permit,Animal in a Park,Animal-Abuse,Appliance,Asbestos,BEST/Site Safety,Beach/Pool/Sauna Complaint,Bike Rack Condition,Bike/Roller/Skate Chronic,Blocked Driveway,Boilers,Borough Office,Bottled Water,Bridge Condition,Broken Muni Meter,Broken Parking Meter,Building Condition,Building Marshals office,Building/Use,Bus Stop Shelter Complaint,Bus Stop Shelter Placement,Calorie Labeling,City Vehicle Placard Complaint,Collection Truck Noise,Construction,Construction Lead Dust,Construction Safety Enforcement,Consumer Complaint,Cooling Tower,Cranes and Derricks,Curb Condition,DEP Sidewalk Condition,DEP Street Condition,DOF Property - Payment Issue,DOF Property - Reduction Issue,DOOR/WINDOW,DPR Internal,DRIE,DSNY Spillage,Damaged Tree,Day Care,Dead/Dying Tree,Dept of Investigations,Derelict Bicycle,Derelict Vehicle,Derelict Vehicles,Dirty Conditions,Disorderly Youth,Dispatched Taxi Complaint,Dispatched Taxi Compliment,Drinking,Drinking Water,Drug Activity,ELECTRIC,ELEVATOR,Electric,Electrical,Electronics Waste,Electronics Waste Appointment,Elevator,Emergency Response Team (ERT),Employee Behavior,Executive Inspections,FATF,FCST,FHV Licensee Complaint,FLOORING/STAIRS,Facades,Ferry Complaint,Ferry Inquiry,Ferry Permit,Fire Alarm - Modification,Fire Alarm - New System,Fire Alarm - Reinspection,Fire Alarm - Replacement,Foam Ban Enforcement,Food Establishment,Food Poisoning,For Hire Vehicle Complaint,For Hire Vehicle Report,Forensic Engineering,Found Property,GENERAL,Gas Station Discharge Lines,General,General Construction/Plumbing,Graffiti,Green Taxi Complaint,Green Taxi Report,HEAT/HOT WATER,Harboring Bees/Wasps,Hazardous Materials,Hazmat Storage/Use,Highway Condition,Highway Sign - Damaged,Highway Sign - Dangling,Highway Sign - Missing,Homebound Evacuation 4,Homeless Encampment,Homeless Person Assistance,Illegal Animal - Sold/Kept,Illegal Animal Kept as Pet,Illegal Animal Sold,Illegal Fireworks,Illegal Parking,Illegal Tree Damage,Indoor Air Quality,Indoor Sewage,Industrial Waste,Injured Wildlife,Interior Demo,Internal Code,Investigations and Discipline (IAD),Lead,Legal Services Provider Complaint,Lifeguard,LinkNYC,Litter Basket / Request,Lost Property,MSOTHER,Maintenance or Facility,Miscellaneous Categories,Missed Collection,Missed Collection (All Materials),Mobile Food Vendor,Mold,Mosquitoes,Municipal Parking Facility,New Tree Request,Noise,Noise - Commercial,Noise - Helicopter,Noise - House of Worship,Noise - Park,Noise - Residential,Noise - Street/Sidewalk,Noise - Vehicle,Non-Emergency Police Matter,Non-Residential Heat,OUTSIDE BUILDING,Open Flame Permit,Other Enforcement,Outside Building,Overflowing Litter Baskets,Overflowing Recycling Baskets,Overgrown Tree/Branches,PAINT/PLASTER,PLUMBING,Panhandling,Peeling Paint,Pet Shop,Plant,Plumbing,Poison Ivy,Posting Advertisement,Public Assembly,Public Assembly - Temporary,Public Payphone Complaint,Public Toilet,Quality of Life,Radioactive Material,Rangehood,Recycling Enforcement,Request Changes - A.S.P.,Request Large Bulky Item Collection,Request Xmas Tree Collection,Rodent,Root/Sewer/Sidewalk Condition,SAFETY,SRDE,Safety,Sanitation Condition,Scaffold Safety,School Maintenance,Senior Center Complaint,Sewer,Sidewalk Condition,Single Occupancy Bathroom,Smoking,Snow,Snow Removal,Special Enforcement,Special Natural Area District (SNAD),Special Operations,Special Projects Inspection Team (SPIT),Sprinkler - Mechanical,Squeegee,Stalled Sites,Standing Water,Street Condition,Street Light Condition,Street Sign - Damaged,Street Sign - Dangling,Street Sign - Missing,Sustainability Enforcement,Sweeping/Inadequate,Sweeping/Missed,Tanning,Tattooing,Taxi Complaint,Taxi Compliment,Taxi Licensee Complaint,Taxi Report,Taxpayer Advocate Inquiry,Traffic,Traffic Signal Condition,Trans Fat,Transportation Provider Complaint,UNSANITARY CONDITION,Unleashed Dog,Unlicensed Dog,Unsanitary Animal Facility,Unsanitary Animal Pvt Property,Unsanitary Condition,Unsanitary Pigeon Condition,Urinating in Public,VACANT APARTMENT,Vacant Lot,Vending,Violation of Park Rules,WATER LEAK,Water Conservation,Water Leak,Water Quality,Water System,Window Guard,X-Ray Machine/Equipment,ZSYSTEST,ZTESTINT
36061016002,0,4,0,1,0,0,0,0,0,0,0,16,2,0,1,1,0,5,1,0,0,0,1,4,0,0,0,17,73,0,0,1,0,0,0,0,0,0,0,7,8,0,0,3,0,0,2,0,2,0,0,0,8,1,6,0,0,1,0,6,1,0,0,0,0,0,4,0,0,1,0,0,11,1,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,23,5,7,1,0,1,7,0,0,15,3,0,1,30,0,4,0,0,0,0,0,0,1,7,0,0,0,0,308,1,8,0,0,0,0,0,0,15,0,0,0,1,10,0,1,0,0,12,0,0,0,0,19,36,4,13,1,2,28,5,11,4,1,0,0,4,0,0,0,1,10,11,1,0,0,0,5,0,0,0,0,2,0,0,0,0,1,0,29,0,8,0,6,0,2,3,0,0,0,31,15,0,0,0,0,0,0,0,0,0,0,0,3,46,3,2,1,9,0,0,0,0,0,35,0,0,5,0,2,0,0,0,28,0,0,0,0,3,0,0,0,0,8,0,0,1,0,1,5,0,0,0,0
36061016100,0,21,0,1,0,0,0,0,0,0,0,48,45,2,1,0,0,5,1,0,1,2,9,2,3,0,0,8,37,0,5,18,7,0,0,0,1,0,1,2,29,0,0,15,0,0,2,0,70,0,2,0,52,0,25,0,11,11,2,69,0,1,0,0,0,2,60,6,0,9,0,0,82,25,0,1,0,0,0,19,1,0,0,0,0,0,0,0,1,73,16,38,1,0,5,78,0,2,96,10,0,0,389,0,6,0,0,0,0,0,0,9,39,0,1,0,0,414,22,21,2,0,0,0,0,0,65,0,0,0,8,15,0,14,0,0,25,1,1,1,0,34,356,91,4,3,6,290,59,41,30,0,2,0,11,0,0,0,6,88,88,0,0,0,0,23,0,0,0,0,1,0,0,0,0,5,0,298,5,88,2,30,0,0,22,3,23,2,22,60,0,3,11,0,0,0,0,16,0,0,0,4,110,4,7,3,4,0,0,0,0,0,57,0,0,9,0,6,0,0,0,183,1,1,1,5,0,1,2,0,0,9,1,68,4,0,10,68,0,0,0,0
36061016200,0,10,0,2,0,0,0,0,0,0,0,9,26,0,1,5,0,9,2,0,0,2,14,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,18,0,1,2,0,0,0,0,19,0,0,0,3,1,4,0,5,7,14,36,0,0,0,1,0,7,22,2,0,4,0,0,79,6,0,0,0,0,0,56,7,0,0,0,0,0,0,0,0,12,3,17,1,0,1,23,0,1,39,3,0,0,227,0,6,0,37,0,0,0,0,6,18,0,0,0,1,171,1,16,3,2,0,0,0,0,23,0,0,0,5,4,0,15,0,0,2,0,1,0,0,6,122,28,0,1,9,694,271,51,2,0,1,0,8,0,1,0,0,57,95,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,14,0,42,0,2,0,0,25,0,12,0,35,49,0,17,1,0,0,0,0,7,0,0,0,2,101,1,13,5,9,1,0,1,0,0,43,0,0,3,0,24,2,0,0,149,0,0,2,7,6,0,3,0,0,1,0,97,6,0,9,72,0,0,0,0
36061016300,0,11,0,1,0,0,0,0,0,0,0,46,10,0,5,3,0,18,2,0,1,2,48,0,7,0,0,17,51,0,9,3,4,0,0,0,2,0,0,17,36,0,0,9,0,0,6,0,18,2,1,0,21,0,25,0,10,16,1,57,0,0,0,2,0,0,41,0,0,8,0,0,22,22,0,3,0,0,0,19,6,0,0,0,0,0,0,0,0,54,16,31,1,0,1,33,0,0,89,7,0,0,178,0,3,0,10,0,0,0,0,71,203,0,0,0,1,204,2,13,0,2,0,0,0,0,32,0,0,0,19,18,0,19,0,0,28,0,0,0,0,26,288,44,16,0,1,187,59,92,17,2,0,0,16,0,1,0,1,55,59,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,176,2,125,1,10,0,0,42,1,0,0,26,50,0,9,7,0,0,0,0,12,0,0,0,2,215,4,14,5,7,1,0,3,0,0,78,0,0,12,0,19,0,0,0,58,1,0,0,0,0,1,4,0,0,14,0,21,1,0,4,41,0,0,0,0
36061016400,0,18,0,1,0,0,0,0,0,0,0,40,9,0,0,4,0,1,2,0,0,0,40,10,4,0,0,1,9,0,0,12,0,0,0,0,0,0,0,1,20,0,0,5,0,0,0,0,50,0,1,0,10,1,5,0,2,11,7,38,1,0,0,4,0,8,23,2,0,0,0,0,22,0,0,0,0,0,0,39,0,0,0,0,0,0,1,0,0,14,4,8,0,0,0,21,0,1,30,22,0,0,261,0,8,0,0,0,0,0,0,5,5,0,0,0,1,81,3,10,1,0,0,0,0,0,12,0,0,1,4,1,0,7,0,0,8,0,0,0,0,13,65,20,0,1,34,572,313,63,2,0,0,0,6,0,1,0,3,52,52,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,21,0,38,0,6,0,0,21,0,7,0,32,26,0,3,2,0,0,0,0,7,0,0,0,0,45,1,3,0,2,0,0,0,0,0,26,0,0,6,0,1,1,0,0,72,1,0,0,1,3,0,0,0,16,7,0,35,2,0,10,89,0,0,0,0
36061016500,0,13,0,3,1,0,0,0,0,0,0,33,5,0,3,1,0,11,3,0,0,5,17,4,4,0,0,24,26,0,9,7,1,0,0,0,1,0,0,15,29,0,0,17,0,0,6,0,41,0,1,0,36,0,18,0,10,11,4,38,0,1,0,2,0,1,13,2,0,12,0,0,51,22,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,54,14,29,0,0,3,84,0,1,105,7,0,0,293,0,8,0,0,0,0,0,0,7,33,0,0,0,0,264,11,20,2,4,0,0,0,3,47,0,0,0,2,20,0,9,1,0,34,7,0,0,0,64,337,71,13,0,0,202,50,67,9,1,4,0,16,0,0,0,6,54,52,1,0,0,0,26,1,0,0,0,0,0,1,0,0,3,0,188,3,83,0,17,0,0,30,1,1,0,19,50,0,1,6,0,0,0,0,25,0,0,0,4,173,6,17,5,16,0,0,7,0,0,77,0,0,17,0,10,0,0,0,85,3,1,0,1,3,3,1,0,0,29,0,37,5,0,3,127,0,0,0,0
36061016600,0,62,0,3,0,0,0,0,0,0,0,28,17,0,2,6,0,3,0,0,0,0,24,7,3,0,0,6,6,0,11,12,1,0,0,0,0,0,0,10,50,0,0,3,0,0,5,0,211,0,3,0,23,1,13,0,5,4,8,64,1,0,0,11,0,6,85,5,0,20,0,0,47,8,0,0,0,0,0,111,1,0,0,0,0,0,0,0,0,49,16,3,0,0,0,116,0,1,99,24,0,0,963,0,6,0,0,0,0,0,0,3,34,0,1,0,2,253,1,30,8,4,0,0,0,1,14,0,0,1,9,2,0,5,20,0,27,0,1,1,0,24,138,96,0,2,57,876,511,58,4,5,3,0,14,0,1,0,7,213,232,1,0,0,0,26,0,0,0,0,0,0,2,0,0,1,0,111,0,186,0,35,0,0,26,0,4,0,46,46,0,8,6,0,0,0,5,32,0,0,0,1,65,2,32,5,12,4,0,0,0,0,23,1,0,5,0,2,0,0,0,355,4,0,0,1,20,8,1,0,0,5,0,156,2,0,11,135,0,0,0,0
36061016700,0,17,0,0,0,0,0,0,0,0,0,71,10,0,2,1,0,13,5,2,0,4,91,2,4,0,0,49,74,0,8,13,2,1,0,0,2,0,0,17,43,0,0,14,0,0,6,0,31,1,1,0,22,0,29,0,9,9,3,35,0,0,0,5,0,0,13,2,0,4,0,0,38,14,0,2,0,0,0,17,6,0,0,0,0,0,0,0,0,84,9,13,2,0,0,23,0,0,118,16,0,0,445,0,8,0,3,0,0,0,0,34,216,0,0,0,0,209,13,21,0,5,0,0,0,0,56,0,0,5,3,21,0,4,0,0,19,4,4,0,0,43,443,99,13,5,2,156,83,63,10,4,1,0,14,0,5,0,9,56,59,1,0,0,0,16,0,0,0,0,2,0,2,0,0,0,0,130,0,124,0,10,0,0,29,0,0,0,17,61,0,3,8,0,0,0,0,24,0,0,0,0,366,8,13,12,12,3,0,7,0,0,59,0,0,15,0,11,0,0,0,62,2,0,0,0,1,0,3,0,0,16,0,12,0,0,6,68,0,0,0,0
36061016800,0,22,0,2,0,0,0,0,0,0,0,13,14,0,3,8,0,5,0,2,0,1,17,1,1,0,0,41,158,0,0,4,1,0,0,0,0,0,0,8,23,0,0,8,0,0,1,0,25,5,3,0,12,4,3,0,0,1,3,16,0,0,0,1,0,3,17,0,0,0,0,0,18,4,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,18,5,53,0,0,2,26,0,4,29,12,9,0,170,0,1,0,0,0,0,0,0,7,29,0,0,0,1,181,2,9,3,1,0,0,0,1,12,0,0,0,8,15,0,13,1,0,10,1,2,0,1,28,75,11,2,0,8,1213,143,14,11,1,0,0,3,0,5,0,6,33,26,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,48,0,15,0,0,10,0,3,4,23,20,0,19,1,0,0,0,0,5,0,0,0,0,112,16,12,8,20,0,0,1,0,0,99,1,0,12,0,10,0,0,0,54,0,0,0,1,0,1,1,0,0,4,2,14,3,0,3,69,0,0,0,0
36061016900,0,36,0,1,0,0,0,0,0,0,0,41,18,0,0,1,0,4,3,1,0,3,22,8,2,0,0,17,55,0,6,23,5,0,0,0,1,0,0,18,26,1,1,12,0,0,4,0,102,0,2,0,49,3,16,0,20,7,4,50,0,0,0,2,1,1,60,0,0,7,0,0,37,16,0,2,0,0,0,79,4,0,0,0,0,0,0,0,0,64,19,27,1,0,1,95,0,1,151,14,0,0,821,0,5,0,0,0,0,0,0,18,83,0,0,0,0,265,8,24,4,2,0,0,0,2,64,0,0,3,3,23,0,3,0,0,51,0,2,0,0,55,415,252,29,3,1,438,127,62,18,2,1,0,19,0,6,0,5,107,116,0,0,1,0,24,0,0,0,0,14,0,1,1,0,3,0,333,0,85,5,32,0,3,31,1,11,0,14,100,0,3,10,0,0,0,0,25,0,0,0,3,157,3,6,0,15,1,1,1,0,0,95,0,0,18,0,8,0,0,0,173,0,0,0,2,3,6,1,0,0,3,1,67,7,0,6,96,0,0,0,0
36061017000,0,41,0,1,1,0,0,0,0,0,0,13,23,0,0,3,0,2,2,0,0,2,153,2,5,0,0,9,11,0,6,16,5,0,0,0,0,0,0,16,30,0,0,12,0,0,1,0,102,0,10,0,17,2,9,0,4,17,3,33,0,0,0,9,1,5,35,2,0,7,0,0,58,7,0,1,0,0,0,60,0,0,0,0,0,0,0,0,0,23,6,76,2,0,1,83,0,0,79,42,0,0,624,0,5,0,0,0,0,0,0,9,28,0,0,0,1,458,4,5,4,0,0,0,0,0,18,0,0,1,5,3,0,12,5,0,4,4,0,0,0,17,140,143,1,0,2,1144,401,139,23,7,0,0,9,0,1,0,5,98,164,0,0,0,0,20,0,1,0,0,3,0,0,0,0,0,0,84,0,52,0,33,0,2,18,0,7,5,27,55,0,11,5,0,0,0,1,9,0,0,0,1,119,5,5,4,1,2,0,0,0,0,26,0,0,0,0,3,0,0,0,148,0,0,0,4,0,8,2,0,3,56,2,61,8,0,10,156,0,0,0,0
36061017100,0,17,0,1,1,0,0,0,0,0,0,48,9,1,2,1,0,17,1,1,1,2,28,2,1,0,0,24,67,0,8,18,4,0,0,0,2,0,1,8,24,0,0,8,0,0,27,1,62,0,17,0,54,1,35,0,10,10,4,73,0,0,0,2,2,6,56,3,0,12,0,0,53,21,0,1,0,0,0,41,2,0,0,0,0,0,0,0,1,76,13,9,0,0,2,46,0,0,70,18,0,0,416,0,20,0,17,0,0,0,0,69,327,0,0,0,0,180,9,80,1,0,0,0,0,1,63,0,0,2,21,22,0,18,1,0,41,0,2,3,0,52,351,39,27,1,2,225,100,69,9,4,0,0,17,0,6,0,17,119,101,3,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,184,0,224,0,22,0,0,33,0,1,0,31,56,0,5,6,0,0,0,1,12,0,0,0,6,139,7,11,1,4,0,0,4,0,0,60,0,0,13,0,5,0,0,0,191,0,0,0,1,10,7,3,0,0,6,0,45,1,0,7,68,0,0,0,0
36061017200,0,60,0,3,0,0,0,0,0,0,0,28,10,0,0,4,0,3,2,0,1,0,47,4,3,0,0,1,7,0,3,24,4,1,0,0,0,0,0,23,58,0,0,4,0,0,6,0,112,1,2,0,7,13,9,0,3,12,6,57,0,0,0,2,0,8,61,0,0,6,0,0,19,11,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,26,6,48,0,0,0,176,0,1,124,67,0,0,613,1,1,0,0,0,0,0,0,22,71,0,0,0,0,357,9,8,7,7,0,0,0,1,14,0,0,0,16,0,0,7,4,0,29,0,0,0,0,8,145,236,2,10,21,645,418,57,11,1,2,0,13,0,0,0,9,167,170,5,0,1,0,23,0,0,0,0,2,0,0,0,0,0,0,88,0,70,1,24,0,0,54,3,3,1,37,64,0,2,7,0,0,1,0,19,0,0,0,3,84,1,15,2,7,6,0,4,0,0,17,0,0,0,0,2,0,0,0,212,0,1,0,0,7,0,3,0,1,15,0,105,2,0,11,193,0,0,0,0
36061017300,0,18,0,6,1,0,0,0,0,0,0,42,19,0,0,2,0,3,2,0,0,3,14,3,1,0,0,12,22,0,7,20,2,0,0,0,2,0,0,9,17,0,0,19,0,0,9,1,51,0,0,0,44,0,19,0,14,21,12,69,1,0,0,0,2,3,30,9,0,12,0,0,34,16,0,1,0,0,0,18,5,0,0,0,0,0,0,0,0,13,3,31,0,0,4,75,0,0,103,17,0,0,577,0,13,0,0,0,0,0,0,5,39,0,0,0,5,231,17,35,2,2,0,0,0,3,44,0,0,2,9,11,0,15,2,0,79,0,1,12,0,53,300,12,44,1,73,634,171,63,7,0,2,0,15,0,3,3,41,60,69,0,0,9,0,28,1,0,0,0,1,0,0,0,0,1,0,336,2,164,2,28,0,0,34,2,1,8,29,112,0,16,12,0,0,0,0,17,0,0,0,7,241,4,5,7,9,0,0,2,0,0,62,0,0,6,0,7,0,0,0,138,6,0,1,3,2,14,0,0,4,2,0,71,8,0,8,157,1,0,0,0
36061017401,0,10,0,0,0,0,0,0,0,0,0,6,16,0,1,6,0,7,3,0,1,2,21,4,2,0,0,0,8,0,0,7,2,0,0,0,0,0,0,3,11,0,1,3,0,0,3,0,53,0,6,0,15,0,1,0,2,0,7,39,0,0,0,2,0,7,12,4,0,7,0,0,137,6,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,9,4,6,0,0,0,40,0,1,31,5,0,0,1235,0,3,0,0,0,0,0,0,0,31,0,0,0,1,59,2,8,2,0,0,0,0,0,15,0,0,0,1,0,0,2,0,0,11,0,0,0,0,13,45,15,1,1,4,474,276,49,7,2,1,0,1,0,0,0,12,77,73,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,17,0,68,0,15,0,0,9,1,11,0,8,43,0,31,4,0,0,0,0,7,0,0,0,0,50,3,20,5,2,0,0,0,0,0,21,0,0,1,0,0,0,0,0,118,0,0,0,1,5,1,0,0,4,1,0,52,9,0,10,57,0,0,0,0
36061017402,0,14,0,1,0,0,0,0,0,0,0,7,2,0,1,0,0,3,1,0,0,0,37,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,6,10,0,0,8,0,0,0,0,72,0,0,0,12,4,11,0,0,5,7,36,0,0,0,2,0,1,38,7,0,4,0,0,172,8,0,1,0,0,0,40,0,0,0,0,0,0,0,0,0,8,1,19,0,0,0,36,0,0,48,7,0,0,311,0,2,0,0,0,0,0,0,2,33,0,0,0,0,69,4,18,3,1,0,0,0,2,10,0,0,0,7,4,0,3,0,0,3,1,0,0,0,24,139,14,0,0,5,216,132,29,1,0,2,0,2,0,1,0,1,86,125,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,12,0,31,0,19,0,0,34,0,0,0,19,30,0,3,9,0,0,0,0,5,0,0,0,0,17,2,10,0,1,0,0,6,0,0,10,0,0,0,0,1,0,0,0,164,0,0,0,5,9,0,0,0,4,0,1,84,0,0,3,35,0,0,0,0
36061017500,0,30,0,3,0,0,0,1,0,0,0,73,5,0,4,1,0,5,3,0,2,8,16,5,3,0,0,15,32,0,12,20,2,1,0,0,0,0,1,12,33,1,1,27,0,0,15,0,69,0,0,0,46,0,13,0,9,13,1,39,0,0,0,4,0,0,40,2,0,14,0,0,47,35,0,3,0,0,0,45,5,0,0,0,0,0,0,0,0,31,7,32,0,0,2,63,0,1,181,10,0,0,610,1,18,0,12,0,0,0,0,21,136,0,1,0,0,272,14,72,4,2,0,0,0,1,52,0,0,10,29,10,0,16,7,0,34,5,0,0,0,42,499,44,17,6,7,200,83,96,4,3,1,0,18,0,3,0,10,135,96,1,0,0,0,31,0,0,0,0,1,4,4,0,0,1,0,166,0,179,3,18,0,2,26,4,0,5,26,64,0,10,7,0,0,0,0,18,0,0,0,17,146,6,24,5,6,1,0,3,0,0,67,0,0,12,0,10,0,0,1,131,1,0,0,5,4,4,1,0,0,3,1,66,4,0,12,69,0,0,0,0
36061017700,0,9,0,1,0,0,0,0,0,0,0,35,17,1,0,4,0,12,1,0,1,3,32,3,1,0,0,16,31,0,2,11,4,0,0,0,0,0,0,11,23,0,0,29,0,0,3,0,32,0,9,0,26,1,11,0,10,8,6,72,1,0,0,1,1,1,17,0,0,10,0,0,79,12,0,4,0,0,0,15,4,0,0,0,0,0,0,0,0,17,4,23,0,0,3,16,0,0,60,3,0,0,193,0,2,0,0,0,0,0,0,3,8,0,0,0,5,145,6,21,5,1,0,0,0,0,48,0,0,1,3,8,0,8,0,0,13,1,0,0,0,23,471,33,36,0,29,2978,192,66,11,0,5,0,30,0,0,0,9,32,59,0,0,0,0,11,0,0,0,0,2,0,0,0,0,1,0,101,1,361,5,11,0,0,26,0,141,0,23,75,0,2,6,0,0,0,0,19,0,0,0,2,122,5,9,6,3,0,0,0,0,0,55,0,0,14,0,14,0,0,0,85,6,0,0,4,8,6,1,0,0,4,0,39,2,0,6,112,0,0,0,0
36061017800,0,52,0,2,1,0,0,0,0,0,0,16,23,0,7,2,0,3,4,0,0,2,127,5,5,0,0,0,0,0,9,28,3,0,0,0,0,0,0,21,73,0,0,5,0,0,3,0,143,19,3,0,13,0,3,0,1,19,37,48,0,0,0,3,2,3,90,3,0,11,0,0,28,14,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,81,5,31,3,0,0,58,0,0,115,8,0,0,846,1,10,0,14,0,0,0,0,8,15,0,0,0,1,287,9,20,2,1,0,0,0,0,14,0,0,0,12,3,0,37,6,0,23,0,2,1,0,20,122,181,4,1,31,464,305,73,20,2,0,0,15,0,1,0,15,191,225,2,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,100,0,85,1,50,0,0,56,0,5,0,32,47,0,3,8,0,0,0,0,10,0,0,0,6,95,1,0,0,4,6,2,3,0,1,32,1,0,5,0,10,0,0,0,248,0,0,1,5,3,1,1,0,11,15,6,152,8,0,8,161,0,0,0,0
36061017900,0,27,0,13,1,0,0,0,0,0,0,32,8,0,4,1,0,25,11,0,0,1,6,16,4,0,0,12,51,0,14,44,0,2,0,0,1,0,0,15,24,0,0,11,0,0,9,0,86,0,3,0,24,6,13,0,12,15,9,59,0,0,0,3,0,4,40,8,0,11,0,0,146,22,0,3,0,0,0,104,6,0,0,0,0,0,0,0,0,79,9,15,2,0,0,217,0,8,143,26,0,0,714,1,11,0,0,0,0,0,0,17,110,0,0,0,2,227,3,22,4,1,0,0,0,6,58,0,0,2,21,11,0,11,0,0,27,1,0,0,0,23,488,144,19,2,3,394,270,53,8,2,4,0,11,0,10,0,10,188,148,9,0,1,0,40,0,0,0,0,1,0,0,0,0,4,0,178,0,194,5,60,0,0,41,2,0,0,11,58,0,8,6,0,0,0,1,25,0,0,0,2,193,3,17,5,11,0,0,6,0,0,61,0,0,15,0,12,0,0,0,273,0,0,0,2,5,4,4,0,0,7,0,82,3,0,11,109,1,0,0,0
36061018000,0,23,0,7,0,0,0,0,0,0,0,9,28,0,3,5,0,6,0,0,0,0,98,11,1,0,0,3,20,0,9,19,2,2,0,0,0,0,0,4,19,0,0,6,0,0,3,0,101,0,1,0,13,0,8,0,7,13,16,37,2,0,0,3,2,14,61,0,0,8,0,0,15,8,0,1,0,0,0,74,1,0,0,0,0,0,0,0,0,35,9,12,0,0,0,69,0,0,56,29,0,0,696,0,4,0,0,0,0,0,0,6,37,0,0,0,0,318,5,10,9,1,0,0,0,0,9,0,0,6,1,1,0,1,3,1,27,1,1,0,0,21,103,302,5,0,36,1008,325,57,13,3,3,0,16,0,1,0,3,140,131,0,0,0,0,19,0,9,0,0,0,0,0,0,0,0,0,97,0,141,5,20,0,0,23,3,18,0,33,44,0,14,3,0,0,0,0,5,0,0,0,0,81,2,4,3,4,0,0,0,0,0,31,0,0,2,0,5,0,0,0,145,1,0,5,2,2,0,0,0,0,5,2,78,4,0,9,110,0,0,0,0
36061018100,0,33,0,1,0,0,0,0,0,0,0,44,9,1,1,1,0,21,3,0,0,7,17,1,8,0,0,9,32,0,9,10,7,1,0,0,5,0,1,12,54,0,1,10,0,0,3,0,84,0,4,0,32,0,14,0,6,6,7,57,0,0,0,0,0,2,31,7,0,6,0,0,35,14,0,3,0,0,0,53,2,0,0,0,0,0,0,0,0,6,9,19,2,0,2,46,0,1,108,10,0,0,470,0,6,0,0,0,0,0,0,1,45,0,1,0,0,120,17,38,1,1,0,0,0,1,69,0,0,1,3,14,0,3,3,0,32,3,3,1,0,25,354,28,15,1,2,228,98,37,5,1,4,0,11,0,3,0,13,125,77,0,0,0,0,16,0,1,0,0,1,0,0,0,0,0,0,136,0,193,4,12,0,1,23,3,2,0,26,52,0,14,11,0,0,0,0,15,0,0,0,15,210,10,8,1,6,0,0,2,0,0,77,1,0,11,0,3,1,0,0,192,1,0,0,2,6,13,0,0,0,5,1,64,13,0,9,99,3,0,0,0
36061018200,0,50,0,1,1,0,0,0,0,0,0,15,25,0,0,1,0,3,3,0,0,0,15,15,5,0,0,7,9,0,1,49,2,0,1,0,0,0,0,9,51,0,0,1,0,0,0,0,167,0,4,0,23,0,2,0,0,4,8,69,0,0,0,4,3,19,116,3,0,12,0,0,57,3,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,40,10,28,2,0,1,268,0,0,77,29,0,0,1009,0,8,0,0,0,0,0,0,17,113,0,2,3,0,114,3,21,3,6,0,0,0,1,14,0,0,0,17,0,0,4,1,0,22,1,0,0,0,26,73,191,0,1,7,1072,416,38,5,0,9,0,4,0,2,0,4,198,260,2,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,62,0,136,0,41,0,0,61,0,4,0,43,44,0,16,7,0,0,0,1,27,0,0,0,1,80,8,3,0,5,1,1,0,0,2,27,0,0,4,0,0,0,0,0,342,1,0,0,3,3,0,5,0,3,7,0,119,2,0,6,132,0,0,0,0
36061018300,0,41,0,2,0,0,0,0,0,0,0,49,4,0,3,1,0,9,7,0,0,6,35,10,8,0,0,9,49,0,13,35,13,0,1,0,0,0,3,10,68,1,2,11,0,0,6,0,104,0,0,0,25,0,11,0,16,4,1,147,1,0,0,2,1,5,37,13,0,23,0,0,90,19,0,2,0,0,0,36,5,0,0,0,0,0,0,0,0,104,18,29,0,0,2,137,0,0,173,46,0,0,789,0,13,0,32,0,0,0,0,26,207,0,0,0,0,207,15,30,2,2,0,0,0,0,51,0,0,4,14,12,0,10,4,0,20,7,1,0,0,36,439,141,25,1,3,629,280,164,19,11,0,0,18,0,16,1,4,122,192,1,0,0,0,26,0,2,0,0,0,0,6,0,0,1,0,173,0,206,1,26,0,4,53,3,26,0,84,60,0,16,14,0,0,0,0,56,0,0,0,20,279,10,13,5,8,0,2,1,0,0,70,1,0,10,0,28,0,1,0,180,0,0,0,1,7,18,2,0,0,9,2,53,8,0,14,144,0,0,0,0
