tract2010,Add A Bin,Add A Can,Add A Can CANCELLATION,Add A Cart,Add A Cart CANCELLATION,Air Pollution,Amenity New,Amenity Repair,Ashby Highrise Concern,Automated Recycling for Business NEW,Bandit Sign,Boarding Homes,Bridge and Barricade,Building Break In,Building or Sign Code,City Engineer,Clean Pavilion or Restroom,Complaint Form Request,Container Placement,Container Problem,Court Surface Repair,Crisis Cleanup,Dangerous Commercial Building,Dead Animal Collection,Disaster Preparedness Guide Request,Disaster Recovery Escalation,Drainage,Drainage System Violation,Drinking Water Public Notice,Dugout Repair,Dumpster Complaint,Dumpster Permit,Electrical Hazard,Environmental Health Escalation,Eviction Notice,Fence Repair,Fire Code Complaint,Fire Hydrant,Flashing School Beacon,Flooding,Fountain Repair,Fountain Repair Urgent,Fuel Island,Graffiti - ATT Telephone Equipment,Graffiti - CenterPoint Electrical Equipm,Graffiti - City Bridge,Graffiti - City Park,Graffiti - City Property,Graffiti - City Street/Curb,Graffiti - City Water Fixture,Graffiti - Harris County Flood Control P,Graffiti - Harris County Toll Road,Graffiti - METRO Bus/Rail,Graffiti - Railroad Fixture,Graffiti - School District Property,Graffiti - TXDoT Highway,Graffiti - Traffic Signal/Sign,Graffiti Private or Commercial Property,Health Code,Heavy Trash Violation,Hole in Unpaved Ground,House Move Route,Icing Bridge,Icing Roadway,Identify Numbered Address,Junk Motor Vehicle,Language Interpretation,Liaison Note,Lighting,Litter Esplanade Median,Litter Park,Major Water Leak,MayorSidewalk,Medical Evacuation,Minimum Standards,Minor Water Leak,Miss Complaint,Missed Garbage Pickup,Missed Heavy Trash Pickup,Missed Recycling Pickup,Missed Yard Waste Pickup,Mow Esplanade or Median,Mow Park,Multi-Resident Facility,MultiFamily Habitability Violation,Neighborhood Clean up,Neighborhoods Escalation,New CIP Request,New Move In Service,New Resident Container,New Resident in Private Development,Non Residential Collection CANCEL,Non Residential Collection Service NEW,Nuisance On Property,Nuisance on Commercial Property,Order Bag Tags,PWE CIP Project,PWE Escalation,Paint Stripes,Park Facilities Escalation,Park Forestry Escalation,Park Greenspace Escalation,Parking Escalation,Parking Lot Pothole,Parking Meter,Parking Violation,Pest Control,Playground or Court Equipment,Pool Fence,Pool Water Quality Control,Poor Drainage,Portacan Problem,Post Replace or Install,Pothole,Property Damage,Recycle Bin/Cart Retrieve,Recycle Program Start Up,Recycling Cart Repair or Replace,Recycling Participation NEW,Restoration Due To Utility Work,SPARK Park,SWM Escalation,Severe Storm Tree Removal,Sewer Manhole,Sewer Wastewater,Sidewalk Repair,Soccer Goal,Speed Cushion Repair,Spilled Debris,Sprinkler Repair,Storm Damage,Storm Debris Collection,Street Condition,Street Hazard,Subpoena,TPIA,Traffic Applications,Traffic Bridge/Freeway Lighting,Traffic General,Traffic Markings,Traffic School Zones,Traffic Signal Maintenance,Traffic Signals,Traffic Signs,Trail Repair,Trash Can New,Trash Dumping or Illegal Dumpsite,Tree Code Violation,Tree Planting,Tree Removal,Tree Stump Grinding,Tree Trim,Unclassified 311 Web Request,Unregulated Boarding House,Unregulated Residential Facility,Vehicle for Hire Complaint,Vital Statistics Escalation,Water Leak,Water Main Valve,Water Playground Repair,Water Quality,Water Service,Water or Ground Pollution
48201312300,0,5,3,0,0,1,3,8,0,0,1,0,1,0,27,11,0,0,4,102,0,1,5,64,1,0,69,2,0,0,5,0,1,0,0,0,0,15,1,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,34,32,0,0,0,0,1,8,0,0,0,6,7,1,0,0,13,1,0,250,48,207,5,4,7,0,13,0,0,5,2,122,0,1,5,318,0,0,16,1,1,0,0,0,0,0,2,26,1,1,0,0,1,1,0,24,4,6,0,25,111,6,0,64,2,3,146,1,0,0,3,0,0,9,61,115,0,0,1,23,10,9,1,74,16,50,1,0,157,0,1,30,0,24,10,0,1,0,0,186,37,13,6,44,0
48201312400,0,1,0,0,1,2,0,1,0,0,1,0,2,0,31,15,0,0,4,95,0,0,13,64,0,0,39,2,0,0,5,0,0,0,0,1,2,22,33,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,7,19,67,0,0,0,0,0,17,0,0,0,1,0,0,0,0,15,0,0,400,67,260,6,1,2,0,12,1,0,1,3,86,0,0,1,266,1,0,19,0,0,0,0,0,0,0,2,33,2,0,0,0,0,0,0,14,1,2,0,31,61,23,0,42,0,5,173,0,0,0,12,0,0,2,44,75,0,0,2,4,7,8,5,62,3,49,0,0,108,0,0,17,0,16,5,1,0,0,0,149,42,2,15,56,0
48201312500,0,5,4,0,0,8,1,3,0,0,3,0,16,0,33,21,0,0,9,103,0,3,5,49,2,0,93,1,0,0,11,0,0,0,0,0,5,55,8,51,6,0,0,0,0,3,0,0,0,1,0,0,1,0,0,1,2,24,20,28,0,0,0,0,1,7,0,0,7,10,8,0,0,0,2,1,0,277,42,124,25,1,1,0,4,0,0,3,8,89,1,0,13,95,9,0,40,2,0,1,0,0,0,0,327,164,1,0,0,0,0,0,2,56,3,5,0,39,87,22,0,52,1,14,172,0,0,0,1,1,1,25,125,221,0,0,0,13,14,30,5,542,95,174,0,1,45,1,1,19,0,71,69,1,4,0,0,395,64,0,20,167,1
48201312600,1,16,2,0,0,113,0,1,0,0,11,0,5,0,77,30,0,0,8,284,0,1,3,77,0,0,62,4,1,0,10,0,2,0,0,0,7,37,39,3,1,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,3,11,6,89,0,0,1,0,0,8,0,0,3,13,5,0,0,1,2,0,0,631,115,368,74,2,0,0,3,0,0,2,8,149,0,2,6,240,4,0,41,4,0,0,1,0,0,0,513,244,0,0,0,0,0,0,1,47,1,11,0,67,148,34,1,138,2,8,226,1,0,0,12,0,0,22,126,207,1,0,3,32,27,30,2,326,54,163,0,0,106,2,2,35,0,65,122,1,1,0,0,414,44,0,19,169,2
48201312700,0,5,2,0,0,1,0,0,0,0,1,0,1,0,37,1,0,0,1,113,0,0,1,50,1,0,16,1,0,0,6,0,0,0,0,0,3,11,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,50,0,0,0,1,1,3,0,0,1,4,2,0,0,0,4,0,0,299,129,185,24,0,1,0,9,1,0,0,2,87,0,0,5,125,4,0,17,2,0,0,0,0,0,0,1,170,0,1,0,0,0,0,0,10,1,1,0,40,70,15,0,58,0,1,152,0,0,0,6,0,0,2,23,50,0,0,1,2,9,8,0,27,8,76,0,0,44,0,1,9,1,24,53,0,0,0,0,140,21,0,4,52,0
48201312800,0,5,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,24,0,1,0,15,0,0,11,0,0,0,8,0,0,0,0,0,0,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,57,43,55,1,0,1,0,12,0,1,2,0,4,0,0,0,31,0,1,8,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,9,0,1,0,3,4,8,0,17,0,1,36,0,0,0,1,0,0,2,25,16,0,0,0,0,0,10,3,8,2,39,0,0,12,0,0,4,0,4,2,0,0,0,0,58,23,0,2,22,0
48201312900,2,7,3,0,0,5,0,0,0,0,1,0,2,0,36,11,0,0,1,139,0,2,0,64,0,0,55,3,0,0,8,0,0,0,0,0,1,20,24,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,18,31,0,0,0,0,0,9,0,0,0,0,0,0,0,1,2,0,0,216,188,122,57,3,2,0,28,0,0,0,2,51,1,0,1,99,1,0,9,0,0,0,0,0,0,0,5,63,1,0,0,0,0,0,0,11,1,2,0,37,37,9,1,51,0,5,130,0,0,0,3,0,1,17,41,58,0,0,1,2,4,8,11,14,4,61,2,0,18,1,0,12,5,23,8,0,1,0,0,175,30,0,5,79,0
48201313000,3,9,2,1,0,3,0,2,0,0,4,0,0,0,60,19,0,0,2,159,0,2,2,42,0,0,36,0,0,0,22,0,0,0,0,0,4,18,25,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,53,0,0,0,0,0,3,0,0,3,6,3,1,0,0,5,0,0,236,153,185,22,2,5,0,14,0,0,4,2,63,0,0,3,97,2,0,18,1,0,0,0,0,0,0,0,108,0,2,0,0,2,0,1,10,1,5,0,40,61,20,0,67,0,0,108,0,0,0,9,0,1,18,22,66,1,0,4,18,17,5,0,55,12,91,2,0,71,3,1,18,0,27,14,0,0,0,0,194,21,0,7,66,0
48201313100,0,2,0,0,1,3,1,25,0,0,2,0,6,0,11,7,1,0,1,24,0,2,0,18,0,0,31,1,0,0,3,0,3,0,0,0,9,19,3,10,5,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,12,5,1,0,2,4,0,1,0,0,23,6,5,2,0,0,0,1,0,26,6,48,13,4,1,0,2,0,0,3,1,13,0,0,0,23,0,0,38,3,3,0,0,0,0,2,295,53,1,0,0,0,2,0,2,23,0,0,0,10,16,5,0,19,0,9,56,4,0,0,0,3,0,4,49,142,0,0,0,15,7,40,0,626,215,81,6,0,14,0,0,49,1,56,38,0,0,2,0,184,19,1,2,51,0
48201313200,1,27,4,0,0,6,0,2,0,0,5,0,4,0,51,18,0,0,1,242,0,4,8,80,0,0,48,2,0,0,15,0,0,0,0,0,4,31,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,52,0,0,1,0,0,42,0,0,1,4,5,2,0,0,3,1,0,370,286,272,60,0,3,0,27,0,0,7,10,71,0,0,0,144,2,0,32,6,0,0,0,0,0,0,1,108,0,0,0,0,0,0,0,18,0,3,0,165,60,17,0,122,1,13,291,0,0,0,2,2,0,38,103,131,0,0,1,10,13,4,2,123,21,131,1,1,46,0,0,22,1,33,25,1,0,0,0,280,41,0,14,89,0
48201313300,0,12,4,0,0,4,3,0,0,0,0,0,0,0,39,4,1,1,2,139,0,3,0,45,0,0,33,1,0,0,4,0,2,0,0,0,0,11,34,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,34,1,0,0,0,2,24,0,0,2,1,3,0,0,1,6,1,0,128,165,139,15,3,2,0,13,0,0,1,2,28,0,1,8,104,0,0,10,2,0,0,0,0,0,0,0,67,2,3,0,0,0,1,0,14,4,0,0,24,29,27,0,51,0,4,369,0,0,0,6,0,1,27,74,75,0,0,5,1,5,11,4,97,45,52,0,1,43,0,0,27,2,28,2,3,11,0,0,158,25,0,4,73,1
48201313400,0,27,3,0,0,3,2,1,0,0,6,0,0,0,45,6,0,0,2,145,0,2,2,67,1,0,30,3,0,0,9,0,0,0,0,0,6,22,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,112,0,0,0,0,0,23,0,0,3,4,1,1,0,0,2,1,0,185,109,83,12,3,0,0,49,0,0,3,1,40,0,1,2,154,2,0,23,4,0,0,0,0,0,0,1,27,0,0,0,0,0,1,0,13,0,1,0,23,38,10,0,51,1,0,275,0,0,0,8,1,1,16,64,84,1,0,1,1,11,5,3,93,24,37,0,0,77,0,0,12,1,29,7,0,1,0,0,152,38,6,10,68,1
48201313500,0,35,6,0,0,1,0,0,0,0,7,0,0,0,23,4,0,0,4,146,0,4,4,70,0,0,83,1,0,0,5,0,0,0,0,0,2,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,124,0,0,0,0,1,62,0,0,0,11,0,0,0,0,9,0,0,343,136,143,6,5,1,0,22,0,0,4,1,53,0,2,4,244,1,1,45,1,0,0,1,0,0,0,0,36,0,1,0,0,0,0,0,21,0,0,0,15,42,8,0,57,1,8,302,0,0,0,4,0,1,26,106,116,0,0,3,1,6,9,4,85,13,49,0,0,172,0,0,36,5,39,37,3,3,0,0,183,21,0,8,53,0
48201313600,0,16,6,0,0,5,0,0,0,0,2,0,3,0,68,9,0,0,0,193,0,3,8,112,0,0,161,3,0,0,7,0,0,0,0,0,2,18,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,73,0,0,0,0,0,57,0,0,2,4,1,0,0,1,9,0,0,350,150,118,9,8,4,0,12,0,0,7,1,87,0,0,6,330,5,0,26,10,0,0,0,0,0,0,0,44,1,3,0,0,0,0,0,23,0,4,0,15,69,20,0,65,0,8,416,0,0,0,12,1,0,28,102,118,0,0,5,5,17,6,4,119,33,98,0,0,158,0,1,21,1,40,11,1,1,0,0,221,28,0,6,78,2
48201313700,0,28,11,1,0,1,0,0,0,0,1,0,3,0,25,1,0,0,0,174,0,0,4,57,0,0,28,2,0,0,13,0,1,0,0,0,2,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,67,0,0,0,0,0,21,0,0,2,1,1,2,0,0,3,0,0,203,161,57,19,1,1,0,13,0,0,0,2,41,0,0,1,142,1,0,6,3,0,0,1,0,0,0,1,51,1,0,0,0,0,0,0,8,3,2,0,23,31,16,0,47,1,1,187,0,0,0,5,1,1,22,45,74,0,0,0,9,15,3,0,75,12,31,0,0,69,0,0,21,4,37,1,1,0,0,0,199,18,0,9,56,2
48201313800,0,17,2,0,1,2,1,0,0,0,1,0,5,2,30,12,0,0,0,116,1,3,12,70,1,0,130,5,0,0,11,0,0,0,0,1,1,16,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63,89,0,0,1,0,1,60,0,0,5,1,3,1,0,1,12,0,0,210,127,108,15,0,0,0,44,0,1,5,2,68,0,0,0,368,5,0,22,3,0,0,0,0,0,0,0,44,1,0,0,0,0,0,0,9,0,2,0,17,57,13,0,35,0,5,255,1,0,0,6,0,0,17,47,68,0,0,1,2,9,4,1,39,0,65,0,0,114,1,0,8,0,23,5,0,1,0,0,156,29,0,16,123,1
48201313900,0,0,0,0,0,1,0,0,0,0,0,0,2,0,20,6,0,0,0,10,0,1,0,19,0,0,37,0,0,0,3,0,0,0,0,0,4,29,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,15,8,34,0,1,0,0,3,0,0,3,0,9,0,0,0,23,1,0,24,1,0,0,1,0,0,0,1,39,1,0,0,0,0,0,0,27,0,0,0,1,7,2,0,5,0,2,57,0,0,0,0,0,0,3,66,56,0,0,0,21,5,12,0,188,82,30,0,0,9,0,0,5,0,4,13,0,1,1,0,99,14,0,4,99,0
48201314001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,3,0,0,12,1,0,0,1,0,0,0,0,0,1,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,9,0,0,0,0,2,0,0,0,0,1,0,0,0,4,0,0,4,0,0,0,0,0,0,0,15,11,0,0,0,0,0,0,0,31,0,0,0,0,3,5,0,2,0,3,14,0,0,0,0,2,0,1,46,16,0,0,0,0,1,2,1,92,42,9,0,0,0,0,0,2,0,8,1,0,0,0,0,64,5,0,2,27,0
48201314002,0,0,0,0,0,4,0,0,0,0,2,0,0,0,9,16,0,0,1,4,0,1,0,2,0,0,20,0,0,0,2,0,0,0,0,0,2,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,34,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,6,0,7,0,0,1,0,24,0,0,2,3,30,0,1,2,25,0,0,10,1,0,1,0,0,0,0,0,9,2,0,0,0,0,0,0,35,0,0,0,1,20,14,0,7,0,2,31,0,0,0,0,0,0,1,47,53,0,0,1,1,4,6,0,189,52,20,1,0,7,0,0,4,0,11,3,0,0,0,0,125,14,0,9,68,0
48201314300,0,0,0,0,0,1,0,0,0,0,6,0,0,0,7,1,0,0,0,0,0,0,0,14,0,0,14,0,0,0,5,0,0,0,0,0,7,17,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,36,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,2,0,0,20,0,0,0,0,0,0,0,0,4,2,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,1,0,1,21,0,0,0,1,0,0,0,21,45,0,0,0,4,1,3,0,184,66,18,0,0,1,0,1,0,0,6,1,0,0,0,0,60,7,0,6,14,0
48201314400,0,0,0,0,0,9,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,9,0,0,3,0,1,0,1,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,0,5,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,15,0,0,0,0,0,4,0,0,1,4,11,0,0,0,0,0,0,0,18,39,0,0,1,15,1,12,1,450,63,33,0,0,2,0,0,5,0,7,5,0,0,1,0,80,15,0,2,36,1
48201320100,0,17,2,0,0,3,0,0,0,0,16,0,1,0,11,2,0,0,0,91,0,1,4,13,0,0,31,0,0,0,6,0,0,0,0,0,1,10,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,11,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,101,43,41,3,0,0,0,12,0,0,0,0,16,0,0,0,33,0,0,3,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,5,2,1,0,13,11,4,0,28,0,0,91,0,0,0,0,0,0,16,6,24,0,0,1,13,2,0,1,6,6,19,0,0,10,0,0,9,0,5,9,0,0,0,0,75,5,0,3,17,0
48201320200,0,15,7,0,0,42,1,1,0,0,85,0,7,0,75,7,0,0,1,163,0,2,3,79,0,0,65,2,2,0,29,0,2,0,1,0,3,13,23,3,1,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,6,60,41,2,0,0,0,0,26,0,0,6,9,7,0,0,0,16,0,0,219,79,158,6,3,3,0,52,0,0,0,0,27,0,2,3,139,1,0,24,2,0,0,0,0,0,0,0,29,3,2,0,0,0,0,0,35,0,1,0,27,25,11,0,53,0,8,220,0,0,0,3,0,0,24,61,104,0,0,0,34,7,14,0,100,31,50,0,0,37,1,0,42,0,27,94,0,1,0,0,229,30,0,6,40,4
48201320500,2,27,5,0,0,11,0,0,0,0,15,0,0,0,61,10,1,0,0,257,0,1,0,56,0,0,25,2,0,0,0,0,0,0,0,0,0,21,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,176,0,0,0,0,0,23,0,0,4,0,2,0,0,0,3,0,0,192,84,127,15,0,3,0,2,0,0,1,4,30,0,0,0,74,0,0,15,0,0,0,0,0,0,0,0,27,0,0,0,3,0,0,0,19,2,1,0,36,20,15,0,66,0,5,254,0,0,0,4,0,2,17,52,52,0,0,0,4,2,3,2,19,8,22,0,0,17,0,0,11,0,9,11,0,0,0,0,202,40,0,21,150,2
48201320601,0,12,1,0,0,2,2,3,0,0,38,0,0,0,14,6,0,0,1,101,0,0,2,28,0,0,25,2,0,0,5,0,0,0,0,0,1,11,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0,1,15,0,0,10,1,1,2,0,0,3,0,0,75,40,39,10,0,12,0,7,0,0,1,1,13,0,1,2,45,0,0,6,0,0,1,0,0,0,1,0,15,0,0,0,1,1,0,0,8,0,2,0,15,13,5,0,26,2,3,119,0,0,0,1,0,0,12,17,19,0,0,2,0,1,2,1,21,1,28,1,0,2,0,0,18,0,26,16,0,0,0,0,114,15,1,2,35,0
48201320602,0,11,2,0,0,2,0,2,0,0,162,0,4,0,32,5,0,0,1,198,0,3,1,58,0,0,34,4,0,0,13,0,0,0,0,1,3,11,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,9,86,0,0,0,0,0,30,0,0,0,16,0,0,0,0,2,1,0,144,78,91,10,10,2,1,17,0,1,4,0,28,0,0,0,113,0,0,36,1,0,0,0,0,0,0,0,60,1,0,0,0,0,1,1,17,0,0,0,43,22,12,1,44,1,5,185,0,0,0,5,0,0,11,80,70,0,0,0,45,11,20,2,197,27,53,0,0,27,0,1,18,0,18,48,0,0,0,0,191,23,0,6,59,1
48201320700,0,7,2,0,0,4,0,0,0,0,153,1,2,0,33,2,0,0,0,116,0,1,0,35,0,0,30,1,0,0,13,0,0,0,0,0,6,18,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,16,111,0,0,0,0,0,5,0,0,0,1,0,0,0,0,5,0,0,276,54,116,32,4,0,0,10,0,0,8,1,17,0,0,0,84,2,0,16,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,9,0,2,0,24,17,7,0,37,0,5,103,0,0,0,2,0,1,21,47,61,0,0,1,2,5,10,1,13,9,39,0,0,48,0,0,2,0,16,115,0,0,0,0,132,18,0,4,101,3
48201320900,1,58,14,1,0,3,2,1,0,0,47,0,2,0,76,11,0,0,0,562,0,18,0,79,0,0,58,4,0,0,2,0,0,0,0,0,1,19,0,29,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,12,33,0,0,0,0,0,20,0,0,8,15,1,0,0,1,3,0,0,439,99,178,15,5,6,0,8,0,0,3,2,52,0,0,0,75,0,0,18,2,0,0,0,0,0,0,0,114,0,0,0,0,1,1,1,6,6,3,0,132,43,6,0,189,0,5,283,0,0,0,7,0,4,58,23,81,1,0,6,29,11,7,1,101,22,43,0,0,34,2,0,22,0,26,6,0,3,0,0,258,22,0,5,113,1
48201321000,1,48,12,0,1,1,1,1,0,0,14,0,7,0,160,17,0,0,2,626,0,10,0,97,0,0,94,0,0,0,6,0,0,0,1,0,2,20,2,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,82,0,0,0,0,0,45,0,0,9,3,5,0,0,1,4,1,0,514,125,210,41,4,2,0,33,0,0,4,1,35,0,1,3,123,4,0,14,1,0,0,1,0,0,0,2,128,0,0,0,0,1,1,0,4,2,6,0,216,32,13,0,228,0,3,223,0,0,0,7,0,1,51,13,79,0,0,1,10,5,3,3,19,7,83,0,1,21,0,1,29,2,47,11,1,0,0,0,275,23,0,16,84,0
48201321100,0,27,4,0,0,10,1,1,0,0,23,0,2,0,27,8,0,0,5,286,0,5,1,81,0,0,107,3,1,0,2,0,0,0,0,0,2,22,14,283,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,7,125,0,0,1,0,0,11,0,0,2,4,5,0,0,0,1,0,0,436,114,196,28,7,3,0,1,0,0,2,3,17,0,0,1,98,4,0,19,2,0,0,0,0,0,0,0,130,0,1,0,0,0,0,0,23,1,1,0,51,16,19,0,89,0,11,127,0,0,0,11,0,1,25,55,104,0,0,2,9,7,7,0,102,32,81,0,0,56,1,2,21,2,27,25,1,0,0,0,250,23,0,6,94,2
48201321200,0,4,1,0,0,0,0,0,0,0,3,0,2,0,15,3,0,0,1,15,0,0,0,26,0,0,37,3,0,0,3,0,0,0,0,0,0,3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,128,15,20,0,0,0,0,0,0,0,2,0,4,0,1,0,23,0,0,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,2,2,0,0,10,0,1,9,0,0,0,0,0,0,2,27,20,0,0,0,0,1,0,0,33,8,11,0,0,6,0,0,0,0,7,1,0,0,0,0,7,2,0,0,0,2
48201321300,0,12,2,0,0,4,0,1,0,0,3,0,1,0,19,3,0,0,3,104,0,3,0,39,0,0,19,2,0,0,6,0,0,0,1,0,0,3,5,5,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,4,44,35,0,0,0,0,0,22,0,0,3,2,0,0,0,0,1,0,0,67,30,30,31,1,0,0,61,0,0,0,0,2,0,0,1,64,1,0,5,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,4,1,1,0,18,3,3,0,37,0,2,89,0,0,0,3,0,0,10,23,27,0,0,0,0,3,1,0,21,21,21,0,0,15,0,0,3,0,11,5,0,0,0,0,56,8,0,5,63,2
48201321600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
48201321700,0,18,4,0,0,7,0,4,0,0,108,0,4,0,48,5,0,0,2,233,3,1,1,34,1,0,18,2,0,0,6,0,0,0,0,1,1,13,5,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,123,0,0,0,0,0,18,0,0,8,0,1,1,0,0,2,0,0,287,83,138,26,0,4,0,4,0,0,2,1,9,0,0,0,87,0,0,7,0,0,0,0,0,0,0,0,31,0,2,0,0,0,0,0,6,1,2,0,34,12,9,0,84,1,6,165,1,0,0,1,0,0,21,44,52,0,0,0,0,7,4,2,49,2,44,0,1,8,0,0,23,0,19,47,0,0,0,0,247,37,0,7,65,0
48201321800,0,18,0,0,0,4,0,0,0,0,25,0,0,0,29,13,0,0,0,206,0,2,1,31,0,0,110,0,0,0,2,0,0,0,0,0,1,3,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,70,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,142,66,129,14,0,0,0,3,0,0,4,0,15,0,0,1,67,0,0,22,3,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,3,1,3,0,19,15,13,0,53,0,2,195,0,0,0,2,0,0,20,43,46,0,0,2,1,3,3,2,5,0,21,0,0,5,0,0,4,0,10,14,0,1,0,0,80,12,0,4,111,0
48201324000,0,3,1,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,19,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,50,6,8,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,11,0,1,8,0,0,0,0,0,0,1,10,6,0,0,0,1,0,1,0,10,1,9,0,0,3,0,0,0,0,0,2,0,0,0,0,6,1,0,0,7,0
48201324200,0,24,2,0,0,15,0,1,0,0,3,0,7,0,28,3,0,0,1,70,0,0,0,26,0,0,47,6,0,0,2,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92,0,0,0,0,0,10,0,0,1,2,1,2,0,0,1,0,0,82,63,48,2,2,2,0,4,0,0,5,0,13,0,0,1,49,1,0,9,1,0,0,0,0,0,0,0,7,0,1,0,0,1,0,0,15,0,0,0,12,14,5,0,23,0,3,100,0,0,0,1,0,0,4,58,45,0,0,2,34,6,8,0,22,0,60,0,0,43,0,0,6,0,10,3,0,0,0,0,75,13,0,0,34,1
